sales_date	customer_id	invoice_num	starfire_lantern_qty	nightlock_net_qty	invoice_amount
2024-12-11	D4 Tidefront Supplies	430398	7	7	274
2024-12-11	D4 Tidefront Supplies	430328	7	10	371
2024-12-11	D12 Ember Corp.	430297	21	8	397
2024-12-11	D4 Tidefront Supplies	430350	18	5	288
2024-12-11	D4 Tidefront Supplies	430354	23	9	435
2024-12-11	D12 Ember Corp.	430396	28	10	465
2024-12-11	D11 Harvest Defense Co.	430331	25	14	557
2024-12-11	D12 Ember Corp.	430340	20	7	392
2024-12-11	D12 Ember Corp.	430341	23	12	532
2024-12-11	D4 Tidefront Supplies	430324	20	14	512
2024-12-11	D11 Harvest Defense Co.	430295	21	9	442
2024-12-11	D4 Tidefront Supplies	430417	23	14	545
2024-12-11	D12 Ember Corp.	430317	26	15	595
2024-12-11	D12 Ember Corp.	430433	15	11	398
2024-12-11	D12 Ember Corp.	430437	12	13	439
2024-12-11	D12 Ember Corp.	430347	31	14	592
2024-12-11	D12 Ember Corp.	430300	15	10	386
2024-12-11	D12 Ember Corp.	430357	31	12	536
2024-12-11	D3 SignalWorks	430359	25	12	532
2024-12-11	D12 Ember Corp.	430349	17	13	458
2024-12-11	D3 SignalWorks	430388	17	14	484
2024-12-11	D12 Ember Corp.	430365	23	12	466
2024-12-11	D4 Tidefront Supplies	430436	33	10	523
2024-12-11	D4 Tidefront Supplies	430380	24	9	392
2024-12-11	D12 Ember Corp.	430377	19	7	410
2024-12-11	D11 Harvest Defense Co.	430321	26	8	458
2024-12-11	D3 SignalWorks	430356	19	5	308
2024-12-11	D3 SignalWorks	430385	20	10	400
2024-12-11	D12 Ember Corp.	430419	17	10	386
2024-12-11	D12 Ember Corp.	430435	20	11	470
2024-12-11	D4 Tidefront Supplies	430420	28	10	448
2024-12-11	D12 Ember Corp.	430387	25	11	480
2024-12-11	D12 Ember Corp.	430345	17	11	449
2024-12-11	D12 Ember Corp.	430394	26	10	460
2024-12-11	D12 Ember Corp.	430425	17	9	398
2024-12-11	D11 Harvest Defense Co.	430307	20	12	436
2024-12-11	D12 Ember Corp.	430304	17	13	466
2024-12-11	D4 Tidefront Supplies	430351	32	13	591
2024-12-11	D12 Ember Corp.	430438	28	8	440
2024-12-11	D12 Ember Corp.	430406	14	12	415
2024-12-11	D3 SignalWorks	430330	28	10	484
2024-12-11	D12 Ember Corp.	430352	26	6	387
2024-12-11	D12 Ember Corp.	430403	21	9	413
2024-12-11	D4 Tidefront Supplies	430323	23	11	490
2024-12-11	D12 Ember Corp.	430360	25	15	475
2024-12-11	D11 Harvest Defense Co.	430336	24	12	462
2024-12-11	D11 Harvest Defense Co.	430326	22	8	420
2024-12-11	D4 Tidefront Supplies	430302	17	11	439
2024-12-11	D11 Harvest Defense Co.	430363	36	7	505
2024-12-11	D4 Tidefront Supplies	430353	25	9	413
2024-12-11	D12 Ember Corp.	430312	16	8	315
2024-12-11	D12 Ember Corp.	430371	15	11	443
2024-12-11	D4 Tidefront Supplies	430337	21	8	352
2024-12-11	D3 SignalWorks	430294	22	16	529
2024-12-11	D4 Tidefront Supplies	430393	20	3	306
2024-12-11	D12 Ember Corp.	430343	18	9	401
2024-12-11	D11 Harvest Defense Co.	430426	21	4	352
2024-12-11	D12 Ember Corp.	430334	20	8	380
2024-12-11	D4 Tidefront Supplies	430332	15	9	380
2024-12-11	D12 Ember Corp.	430412	22	6	371
2024-12-11	D12 Ember Corp.	430378	16	12	439
2024-12-11	D4 Tidefront Supplies	430418	20	13	540
2024-12-11	D11 Harvest Defense Co.	430299	10	14	455
2024-12-11	D4 Tidefront Supplies	430395	18	11	462
2024-12-11	D11 Harvest Defense Co.	430407	16	8	326
2024-12-11	D12 Ember Corp.	430414	19	10	408
2024-12-11	D12 Ember Corp.	430434	13	17	455
2024-12-11	D12 Ember Corp.	430315	27	10	463
2024-12-11	D3 SignalWorks	430416	23	14	510
2024-12-11	D12 Ember Corp.	430301	16	13	456
2024-12-11	D4 Tidefront Supplies	430390	22	3	298
2024-12-11	D12 Ember Corp.	430370	18	10	387
2024-12-11	D3 SignalWorks	430432	17	8	335
2024-12-11	D4 Tidefront Supplies	430368	26	10	490
2024-12-11	D4 Tidefront Supplies	430290	14	12	410
2024-12-11	D4 Tidefront Supplies	430311	18	8	357
2024-12-11	D3 SignalWorks	430405	28	12	542
2024-12-11	D4 Tidefront Supplies	430362	18	14	511
2024-12-11	D4 Tidefront Supplies	430320	24	14	535
2024-12-11	D12 Ember Corp.	430427	17	11	472
2024-12-11	D3 SignalWorks	430325	28	9	453
2024-12-11	D12 Ember Corp.	430401	12	10	336
2024-12-11	D12 Ember Corp.	430421	24	11	469
2024-12-11	D12 Ember Corp.	430355	32	12	545
2024-12-11	D12 Ember Corp.	430329	26	6	372
2024-12-11	D11 Harvest Defense Co.	430431	14	17	546
2024-12-11	D4 Tidefront Supplies	430373	22	6	348
2024-12-11	D12 Ember Corp.	430415	17	14	496
2024-12-11	D12 Ember Corp.	430429	22	11	479
2024-12-11	D12 Ember Corp.	430342	24	10	426
2024-12-11	D11 Harvest Defense Co.	430367	23	11	461
2024-12-11	D4 Tidefront Supplies	430402	13	9	422
2024-12-11	D3 SignalWorks	430383	23	7	381
2024-12-11	D4 Tidefront Supplies	430364	15	9	381
2024-12-11	D11 Harvest Defense Co.	430346	27	9	486
2024-12-11	D3 SignalWorks	430313	23	9	415
2024-12-11	D12 Ember Corp.	430333	21	9	384
2024-12-11	D12 Ember Corp.	430344	17	3	288
2024-12-11	D4 Tidefront Supplies	430292	13	14	477
2024-12-12	D11 Harvest Defense Co.	430495	20	10	445
2024-12-12	D3 SignalWorks	430509	18	10	408
2024-12-12	D3 SignalWorks	430483	27	4	420
2024-12-12	D3 SignalWorks	430465	11	10	389
2024-12-12	D3 SignalWorks	430464	28	8	459
2024-12-12	D4 Tidefront Supplies	430529	19	6	369
2024-12-12	D12 Ember Corp.	430531	29	9	459
2024-12-12	D4 Tidefront Supplies	430508	24	13	510
2024-12-12	D12 Ember Corp.	430499	28	14	524
2024-12-12	D11 Harvest Defense Co.	430539	12	10	283
2024-12-12	D12 Ember Corp.	430462	25	15	531
2024-12-12	D4 Tidefront Supplies	430496	21	10	402
2024-12-12	D4 Tidefront Supplies	430565	30	9	525
2024-12-12	D11 Harvest Defense Co.	430484	17	10	366
2024-12-12	D4 Tidefront Supplies	430552	19	3	293
2024-12-12	D12 Ember Corp.	430542	12	15	451
2024-12-12	D3 SignalWorks	430514	16	9	401
2024-12-12	D12 Ember Corp.	430563	21	12	446
2024-12-12	D11 Harvest Defense Co.	430478	14	8	350
2024-12-12	D11 Harvest Defense Co.	430551	24	12	456
2024-12-12	D3 SignalWorks	430568	30	5	448
2024-12-12	D11 Harvest Defense Co.	430485	17	13	502
2024-12-12	D12 Ember Corp.	430518	11	12	431
2024-12-12	D12 Ember Corp.	430493	29	9	455
2024-12-12	D12 Ember Corp.	430581	34	12	492
2024-12-12	D4 Tidefront Supplies	430587	25	9	429
2024-12-12	D12 Ember Corp.	430502	10	10	357
2024-12-12	D4 Tidefront Supplies	430516	17	10	472
2024-12-12	D4 Tidefront Supplies	430504	22	6	347
2024-12-12	D4 Tidefront Supplies	430453	22	14	540
2024-12-12	D4 Tidefront Supplies	430444	25	5	393
2024-12-12	D3 SignalWorks	430570	13	13	399
2024-12-12	D4 Tidefront Supplies	430550	22	9	403
2024-12-12	D3 SignalWorks	430471	29	11	512
2024-12-12	D3 SignalWorks	430538	21	10	428
2024-12-12	D12 Ember Corp.	430558	23	7	376
2024-12-12	D3 SignalWorks	430572	20	13	499
2024-12-12	D12 Ember Corp.	430489	16	10	389
2024-12-12	D12 Ember Corp.	430522	13	10	376
2024-12-12	D11 Harvest Defense Co.	430500	26	6	349
2024-12-12	D12 Ember Corp.	430580	17	11	439
2024-12-12	D12 Ember Corp.	430494	21	7	382
2024-12-12	D3 SignalWorks	430573	15	14	490
2024-12-12	D11 Harvest Defense Co.	430513	11	9	349
2024-12-12	D11 Harvest Defense Co.	430562	28	7	440
2024-12-12	D3 SignalWorks	430480	30	9	444
2024-12-12	D11 Harvest Defense Co.	430588	23	8	432
2024-12-12	D3 SignalWorks	430461	23	7	358
2024-12-12	D3 SignalWorks	430492	20	14	497
2024-12-12	D4 Tidefront Supplies	430556	4	11	302
2024-12-12	D3 SignalWorks	430450	18	8	412
2024-12-12	D3 SignalWorks	430519	22	9	412
2024-12-12	D11 Harvest Defense Co.	430533	22	11	475
2024-12-12	D3 SignalWorks	430553	13	8	339
2024-12-12	D4 Tidefront Supplies	430507	14	6	284
2024-12-12	D12 Ember Corp.	430546	28	7	433
2024-12-12	D11 Harvest Defense Co.	430469	25	13	498
2024-12-12	D3 SignalWorks	430578	24	12	529
2024-12-12	D12 Ember Corp.	430459	24	10	501
2024-12-12	D12 Ember Corp.	430520	21	12	503
2024-12-12	D3 SignalWorks	430543	10	11	392
2024-12-12	D4 Tidefront Supplies	430567	18	9	383
2024-12-12	D4 Tidefront Supplies	430497	15	8	395
2024-12-12	D4 Tidefront Supplies	430525	22	11	487
2024-12-12	D4 Tidefront Supplies	430547	17	7	414
2024-12-12	D12 Ember Corp.	430515	24	8	385
2024-12-12	D3 SignalWorks	430449	12	5	259
2024-12-12	D3 SignalWorks	430503	17	11	437
2024-12-12	D11 Harvest Defense Co.	430540	27	11	523
2024-12-12	D3 SignalWorks	430544	27	9	494
2024-12-12	D11 Harvest Defense Co.	430526	21	13	582
2024-12-12	D12 Ember Corp.	430473	19	12	483
2024-12-12	D3 SignalWorks	430467	23	9	451
2024-12-12	D4 Tidefront Supplies	430505	16	12	411
2024-12-12	D4 Tidefront Supplies	430554	8	11	452
2024-12-12	D12 Ember Corp.	430457	19	11	405
2024-12-12	D12 Ember Corp.	430577	22	6	346
2024-12-12	D4 Tidefront Supplies	430530	17	12	427
2024-12-12	D12 Ember Corp.	430586	16	5	321
2024-12-12	D3 SignalWorks	430584	28	10	435
2024-12-12	D3 SignalWorks	430559	16	0	259
2024-12-12	D12 Ember Corp.	430451	32	10	518
2024-12-12	D4 Tidefront Supplies	430501	17	8	407
2024-12-12	D12 Ember Corp.	430524	13	13	410
2024-12-12	D12 Ember Corp.	430470	28	11	505
2024-12-12	D12 Ember Corp.	430468	19	9	446
2024-12-12	D11 Harvest Defense Co.	430557	27	10	466
2024-12-12	D3 SignalWorks	430448	27	9	472
2024-12-12	D4 Tidefront Supplies	430521	18	11	453
2024-12-12	D11 Harvest Defense Co.	430446	18	7	371
2024-12-12	D12 Ember Corp.	430527	10	20	552
2024-12-12	D12 Ember Corp.	430442	24	12	508
2024-12-12	D12 Ember Corp.	430575	16	8	391
2024-12-12	D4 Tidefront Supplies	430506	28	14	535
2024-12-12	D3 SignalWorks	430532	16	3	228
2024-12-12	D3 SignalWorks	430579	13	12	404
2024-12-12	D3 SignalWorks	430583	9	12	412
2024-12-12	D4 Tidefront Supplies	430445	23	9	480
2024-12-12	D4 Tidefront Supplies	430472	19	13	511
2024-12-12	D4 Tidefront Supplies	430447	17	11	440
2024-12-12	D12 Ember Corp.	430560	18	13	472
2024-12-12	D11 Harvest Defense Co.	430528	27	7	419
2024-12-12	D12 Ember Corp.	430458	29	15	569
2024-12-12	D12 Ember Corp.	430549	9	10	381
2024-12-12	D4 Tidefront Supplies	430536	19	4	274
2024-12-12	D4 Tidefront Supplies	430512	14	12	423
2024-12-12	D12 Ember Corp.	430475	13	9	360
2024-12-12	D3 SignalWorks	430534	24	12	488
2024-12-12	D3 SignalWorks	430498	19	10	411
2024-12-12	D4 Tidefront Supplies	430490	9	8	285
2024-12-12	D4 Tidefront Supplies	430466	14	9	352
2024-12-12	D4 Tidefront Supplies	430561	8	9	300
2024-12-12	D11 Harvest Defense Co.	430488	31	8	470
2024-12-12	D11 Harvest Defense Co.	430486	15	9	385
2024-12-12	D12 Ember Corp.	430476	25	6	365
2024-12-12	D11 Harvest Defense Co.	430487	25	13	510
2024-12-12	D3 SignalWorks	430541	12	10	400
2024-12-12	D11 Harvest Defense Co.	430535	20	7	370
2024-12-12	D3 SignalWorks	430582	29	10	539
2024-12-12	D4 Tidefront Supplies	430574	17	18	556
2024-12-12	D4 Tidefront Supplies	430443	33	14	612
2024-12-12	D12 Ember Corp.	430477	24	10	448
2024-12-12	D4 Tidefront Supplies	430491	26	11	487
2024-12-12	D4 Tidefront Supplies	430440	11	11	391
2024-12-12	D12 Ember Corp.	430510	25	11	433
2024-12-12	D4 Tidefront Supplies	430454	14	9	351
2024-12-12	D12 Ember Corp.	430474	28	10	469
2024-12-12	D4 Tidefront Supplies	430452	10	14	437
2024-12-12	D12 Ember Corp.	430460	17	10	400
2024-12-12	D12 Ember Corp.	430482	29	14	574
2024-12-12	D12 Ember Corp.	430456	26	10	462
2024-12-12	D12 Ember Corp.	430517	22	6	334
2024-12-12	D12 Ember Corp.	430523	11	7	335
2024-12-12	D3 SignalWorks	430566	13	8	364
2024-12-12	D12 Ember Corp.	430441	15	13	461
2024-12-13	D12 Ember Corp.	430615	17	12	435
2024-12-13	D11 Harvest Defense Co.	430705	13	14	417
2024-12-13	D3 SignalWorks	430663	18	12	464
2024-12-13	D11 Harvest Defense Co.	430655	22	11	468
2024-12-13	D3 SignalWorks	430737	20	12	472
2024-12-13	D4 Tidefront Supplies	430638	23	8	430
2024-12-13	D12 Ember Corp.	430716	36	12	599
2024-12-13	D12 Ember Corp.	430629	21	13	491
2024-12-13	D11 Harvest Defense Co.	430596	7	8	314
2024-12-13	D12 Ember Corp.	430684	28	9	430
2024-12-13	D4 Tidefront Supplies	430621	30	10	445
2024-12-13	D3 SignalWorks	430634	16	9	341
2024-12-13	D3 SignalWorks	430599	18	14	484
2024-12-13	D4 Tidefront Supplies	430723	20	6	333
2024-12-13	D12 Ember Corp.	430600	13	18	522
2024-12-13	D12 Ember Corp.	430669	22	9	413
2024-12-13	D12 Ember Corp.	430720	25	12	477
2024-12-13	D4 Tidefront Supplies	430686	18	9	433
2024-12-13	D12 Ember Corp.	430668	21	13	517
2024-12-13	D11 Harvest Defense Co.	430623	18	12	449
2024-12-13	D4 Tidefront Supplies	430601	22	14	459
2024-12-13	D12 Ember Corp.	430644	26	10	477
2024-12-13	D4 Tidefront Supplies	430685	13	9	346
2024-12-13	D12 Ember Corp.	430607	19	6	363
2024-12-13	D4 Tidefront Supplies	430718	26	10	454
2024-12-13	D4 Tidefront Supplies	430677	20	14	476
2024-12-13	D12 Ember Corp.	430695	26	9	456
2024-12-13	D12 Ember Corp.	430673	21	8	432
2024-12-13	D4 Tidefront Supplies	430667	19	5	282
2024-12-13	D12 Ember Corp.	430678	24	4	297
2024-12-13	D12 Ember Corp.	430679	24	10	451
2024-12-13	D12 Ember Corp.	430729	32	9	531
2024-12-13	D12 Ember Corp.	430642	16	10	449
2024-12-13	D12 Ember Corp.	430696	21	7	394
2024-12-13	D4 Tidefront Supplies	430676	14	6	294
2024-12-13	D3 SignalWorks	430610	20	14	504
2024-12-13	D12 Ember Corp.	430639	22	11	479
2024-12-13	D12 Ember Corp.	430727	12	13	387
2024-12-13	D12 Ember Corp.	430728	19	8	412
2024-12-13	D12 Ember Corp.	430692	18	10	435
2024-12-13	D4 Tidefront Supplies	430703	16	16	467
2024-12-13	D4 Tidefront Supplies	430730	13	6	310
2024-12-13	D4 Tidefront Supplies	430700	20	6	349
2024-12-13	D4 Tidefront Supplies	430706	20	16	547
2024-12-13	D4 Tidefront Supplies	430650	29	9	494
2024-12-13	D4 Tidefront Supplies	430591	19	10	379
2024-12-13	D3 SignalWorks	430643	18	15	481
2024-12-13	D12 Ember Corp.	430649	28	12	527
2024-12-13	D4 Tidefront Supplies	430630	25	10	465
2024-12-13	D4 Tidefront Supplies	430713	23	6	356
2024-12-13	D3 SignalWorks	430625	25	11	502
2024-12-13	D4 Tidefront Supplies	430738	13	13	420
2024-12-13	D12 Ember Corp.	430637	25	6	392
2024-12-13	D11 Harvest Defense Co.	430590	11	15	467
2024-12-13	D12 Ember Corp.	430691	28	11	508
2024-12-13	D12 Ember Corp.	430646	16	17	576
2024-12-13	D3 SignalWorks	430722	37	10	522
2024-12-13	D12 Ember Corp.	430680	17	7	319
2024-12-13	D4 Tidefront Supplies	430712	25	9	436
2024-12-13	D3 SignalWorks	430593	16	16	527
2024-12-13	D12 Ember Corp.	430620	21	15	548
2024-12-13	D3 SignalWorks	430622	14	12	388
2024-12-13	D3 SignalWorks	430613	17	9	417
2024-12-13	D4 Tidefront Supplies	430627	28	8	405
2024-12-13	D12 Ember Corp.	430598	27	9	486
2024-12-13	D4 Tidefront Supplies	430612	14	9	355
2024-12-13	D12 Ember Corp.	430619	23	17	569
2024-12-13	D4 Tidefront Supplies	430628	17	11	436
2024-12-13	D4 Tidefront Supplies	430660	24	11	483
2024-12-13	D12 Ember Corp.	430648	25	8	433
2024-12-13	D12 Ember Corp.	430659	21	14	521
2024-12-13	D4 Tidefront Supplies	430636	21	7	369
2024-12-13	D3 SignalWorks	430664	17	14	540
2024-12-13	D12 Ember Corp.	430733	19	8	395
2024-12-13	D4 Tidefront Supplies	430616	27	9	439
2024-12-13	D12 Ember Corp.	430594	22	6	350
2024-12-13	D12 Ember Corp.	430632	8	12	383
2024-12-13	D3 SignalWorks	430654	16	11	462
2024-12-13	D4 Tidefront Supplies	430721	21	12	478
2024-12-13	D4 Tidefront Supplies	430672	27	12	538
2024-12-13	D11 Harvest Defense Co.	430707	20	14	495
2024-12-13	D12 Ember Corp.	430682	27	6	401
2024-12-13	D12 Ember Corp.	430699	6	15	476
2024-12-13	D11 Harvest Defense Co.	430710	19	12	453
2024-12-13	D12 Ember Corp.	430689	22	11	501
2024-12-13	D12 Ember Corp.	430675	21	7	369
2024-12-13	D12 Ember Corp.	430683	27	12	542
2024-12-13	D12 Ember Corp.	430606	16	10	375
2024-12-13	D12 Ember Corp.	430658	25	5	387
2024-12-13	D3 SignalWorks	430595	10	10	338
2024-12-13	D12 Ember Corp.	430602	23	13	540
2024-12-13	D3 SignalWorks	430688	18	8	390
2024-12-13	D4 Tidefront Supplies	430711	20	8	369
2024-12-13	D3 SignalWorks	430633	14	13	441
2024-12-13	D12 Ember Corp.	430597	20	5	346
2024-12-13	D12 Ember Corp.	430661	19	10	471
2024-12-13	D12 Ember Corp.	430653	26	9	500
2024-12-13	D12 Ember Corp.	430694	20	12	517
2024-12-13	D4 Tidefront Supplies	430657	25	15	558
2024-12-13	D4 Tidefront Supplies	430726	36	10	552
2024-12-13	D4 Tidefront Supplies	430693	27	7	395
2024-12-13	D12 Ember Corp.	430662	20	13	458
2024-12-13	D4 Tidefront Supplies	430614	20	7	345
2024-12-13	D12 Ember Corp.	430605	27	7	415
2024-12-13	D4 Tidefront Supplies	430708	14	10	387
2024-12-13	D3 SignalWorks	430681	5	8	302
2024-12-13	D11 Harvest Defense Co.	430715	19	9	400
2024-12-13	D12 Ember Corp.	430651	21	9	426
2024-12-13	D12 Ember Corp.	430647	24	10	499
2024-12-13	D12 Ember Corp.	430604	16	8	336
2024-12-13	D12 Ember Corp.	430656	31	8	488
2024-12-13	D4 Tidefront Supplies	430608	20	8	384
2024-12-13	D12 Ember Corp.	430724	16	6	371
2024-12-13	D4 Tidefront Supplies	430640	12	8	353
2024-12-13	D12 Ember Corp.	430714	8	11	365
2024-12-13	D12 Ember Corp.	430631	24	9	437
2024-12-13	D3 SignalWorks	430652	19	15	484
2024-12-13	D12 Ember Corp.	430674	17	5	313
2024-12-13	D11 Harvest Defense Co.	430697	23	11	486
2024-12-13	D12 Ember Corp.	430709	18	11	398
2024-12-13	D12 Ember Corp.	430665	13	12	404
2024-12-13	D4 Tidefront Supplies	430736	25	12	496
2024-12-13	D4 Tidefront Supplies	430641	11	15	493
2024-12-13	D4 Tidefront Supplies	430645	23	7	361
2024-12-13	D3 SignalWorks	430698	27	14	571
2024-12-13	D11 Harvest Defense Co.	430739	17	9	418
2024-12-16	D4 Tidefront Supplies	431101	4	9	321
2024-12-16	D12 Ember Corp.	431131	30	8	476
2024-12-16	D3 SignalWorks	431086	8	11	382
2024-12-16	D4 Tidefront Supplies	431066	25	10	467
2024-12-16	D4 Tidefront Supplies	431115	25	13	484
2024-12-16	D12 Ember Corp.	431154	30	11	517
2024-12-16	D12 Ember Corp.	431183	24	11	439
2024-12-16	D11 Harvest Defense Co.	431122	16	7	397
2024-12-16	D11 Harvest Defense Co.	431064	20	11	492
2024-12-16	D12 Ember Corp.	431044	31	8	472
2024-12-16	D12 Ember Corp.	431107	19	11	416
2024-12-16	D4 Tidefront Supplies	431116	29	9	447
2024-12-16	D4 Tidefront Supplies	431096	9	13	350
2024-12-16	D4 Tidefront Supplies	431053	16	12	427
2024-12-16	D3 SignalWorks	431056	13	10	398
2024-12-16	D11 Harvest Defense Co.	431075	25	12	501
2024-12-16	D4 Tidefront Supplies	431123	24	12	508
2024-12-16	D12 Ember Corp.	431144	18	6	319
2024-12-16	D3 SignalWorks	431171	22	16	565
2024-12-16	D12 Ember Corp.	431140	30	13	525
2024-12-16	D4 Tidefront Supplies	431166	17	13	456
2024-12-16	D4 Tidefront Supplies	431042	16	18	541
2024-12-16	D3 SignalWorks	431109	23	9	461
2024-12-16	D12 Ember Corp.	431186	20	8	435
2024-12-16	D3 SignalWorks	431184	16	18	562
2024-12-16	D4 Tidefront Supplies	431141	20	18	582
2024-12-16	D12 Ember Corp.	431069	21	10	459
2024-12-16	D12 Ember Corp.	431168	13	7	324
2024-12-16	D12 Ember Corp.	431135	10	9	293
2024-12-16	D12 Ember Corp.	431050	17	3	277
2024-12-16	D12 Ember Corp.	431188	29	10	498
2024-12-16	D12 Ember Corp.	431103	13	5	286
2024-12-16	D12 Ember Corp.	431076	24	9	404
2024-12-16	D4 Tidefront Supplies	431055	20	11	406
2024-12-16	D3 SignalWorks	431163	15	12	402
2024-12-16	D3 SignalWorks	431138	25	8	471
2024-12-16	D4 Tidefront Supplies	431110	28	8	456
2024-12-16	D4 Tidefront Supplies	431104	18	8	362
2024-12-16	D3 SignalWorks	431170	15	11	368
2024-12-16	D4 Tidefront Supplies	431040	14	11	379
2024-12-16	D11 Harvest Defense Co.	431081	23	11	499
2024-12-16	D12 Ember Corp.	431158	13	8	344
2024-12-16	D12 Ember Corp.	431079	30	13	535
2024-12-16	D3 SignalWorks	431174	22	7	387
2024-12-16	D4 Tidefront Supplies	431094	17	4	310
2024-12-16	D12 Ember Corp.	431067	26	11	475
2024-12-16	D4 Tidefront Supplies	431047	22	7	389
2024-12-16	D12 Ember Corp.	431176	10	10	329
2024-12-16	D3 SignalWorks	431137	18	7	395
2024-12-16	D4 Tidefront Supplies	431099	18	6	370
2024-12-16	D12 Ember Corp.	431161	29	6	387
2024-12-16	D11 Harvest Defense Co.	431152	28	7	430
2024-12-16	D3 SignalWorks	431143	12	8	350
2024-12-16	D12 Ember Corp.	431162	30	9	509
2024-12-16	D4 Tidefront Supplies	431146	17	11	464
2024-12-16	D4 Tidefront Supplies	431173	26	10	525
2024-12-16	D4 Tidefront Supplies	431108	11	10	373
2024-12-16	D4 Tidefront Supplies	431114	12	10	361
2024-12-16	D11 Harvest Defense Co.	431078	23	10	437
2024-12-16	D11 Harvest Defense Co.	431065	25	9	417
2024-12-16	D4 Tidefront Supplies	431100	26	9	416
2024-12-16	D12 Ember Corp.	431157	24	6	361
2024-12-16	D3 SignalWorks	431139	14	7	296
2024-12-16	D4 Tidefront Supplies	431121	25	7	367
2024-12-16	D4 Tidefront Supplies	431049	27	10	500
2024-12-16	D4 Tidefront Supplies	431172	24	9	446
2024-12-16	D3 SignalWorks	431092	17	7	310
2024-12-16	D4 Tidefront Supplies	431063	27	10	463
2024-12-16	D4 Tidefront Supplies	431187	30	10	493
2024-12-16	D4 Tidefront Supplies	431180	28	5	397
2024-12-16	D3 SignalWorks	431088	24	15	565
2024-12-16	D11 Harvest Defense Co.	431085	21	9	430
2024-12-16	D4 Tidefront Supplies	431185	36	11	573
2024-12-16	D12 Ember Corp.	431071	24	9	428
2024-12-16	D11 Harvest Defense Co.	431054	21	9	420
2024-12-16	D12 Ember Corp.	431089	22	12	467
2024-12-16	D12 Ember Corp.	431060	16	12	411
2024-12-16	D3 SignalWorks	431181	16	12	444
2024-12-16	D3 SignalWorks	431073	21	9	406
2024-12-16	D4 Tidefront Supplies	431160	38	10	559
2024-12-16	D3 SignalWorks	431159	16	12	458
2024-12-16	D3 SignalWorks	431124	26	16	638
2024-12-16	D4 Tidefront Supplies	431136	13	14	456
2024-12-16	D12 Ember Corp.	431112	19	10	444
2024-12-16	D4 Tidefront Supplies	431105	27	11	499
2024-12-16	D12 Ember Corp.	431061	27	8	428
2024-12-16	D4 Tidefront Supplies	431182	33	11	494
2024-12-16	D11 Harvest Defense Co.	431127	10	16	470
2024-12-16	D4 Tidefront Supplies	431106	20	6	350
2024-12-16	D12 Ember Corp.	431156	18	6	325
2024-12-16	D4 Tidefront Supplies	431148	16	8	355
2024-12-16	D12 Ember Corp.	431083	23	12	471
2024-12-16	D4 Tidefront Supplies	431068	25	14	525
2024-12-16	D3 SignalWorks	431132	16	12	440
2024-12-16	D4 Tidefront Supplies	431043	24	12	558
2024-12-16	D3 SignalWorks	431167	27	5	343
2024-12-16	D4 Tidefront Supplies	431098	21	14	555
2024-12-16	D11 Harvest Defense Co.	431178	25	6	385
2024-12-16	D11 Harvest Defense Co.	431133	28	7	403
2024-12-16	D11 Harvest Defense Co.	431147	18	10	373
2024-12-16	D4 Tidefront Supplies	431095	17	7	370
2024-12-16	D12 Ember Corp.	431134	21	9	430
2024-12-16	D3 SignalWorks	431062	19	9	443
2024-12-16	D12 Ember Corp.	431084	22	9	444
2024-12-16	D12 Ember Corp.	431119	11	7	311
2024-12-16	D12 Ember Corp.	431097	21	8	358
2024-12-16	D4 Tidefront Supplies	431087	30	11	533
2024-12-16	D12 Ember Corp.	431118	27	11	474
2024-12-16	D11 Harvest Defense Co.	431126	19	11	418
2024-12-16	D12 Ember Corp.	431048	30	13	582
2024-12-16	D4 Tidefront Supplies	431102	23	13	493
2024-12-16	D11 Harvest Defense Co.	431093	24	9	427
2024-12-16	D12 Ember Corp.	431165	14	10	394
2024-12-16	D12 Ember Corp.	431128	25	15	571
